serving_id,line_id,brand_name,serve_ends,consumption
64234045,7548,Budweiser,3/19/2017 0:47,0.56
64234047,7552,Budweiser,3/19/2017 0:29,1.79
64234048,7552,Budweiser,3/19/2017 1:03,1.62
64234049,7553,Alexander Keith's IPA,3/19/2017 0:53,0.53
64234050,7554,Alexander Keith's Red,3/19/2017 0:07,1.6
64234051,7554,Alexander Keith's Red,3/19/2017 0:20,0.6
64234052,7554,Alexander Keith's Red,3/19/2017 0:24,1.55
64234053,7554,Alexander Keith's Red,3/19/2017 0:27,0.47
64234054,7554,Alexander Keith's Red,3/19/2017 0:27,0.06
64234055,7554,Alexander Keith's Red,3/19/2017 0:55,1.55
64234056,7554,Alexander Keith's Red,3/19/2017 0:59,0.61
64234057,7554,Alexander Keith's Red,3/19/2017 1:03,0.59
64234058,7554,Alexander Keith's Red,3/19/2017 1:05,1.64
64234059,7555,Stella Artois,3/19/2017 0:08,0.6
64234060,7555,Stella Artois,3/19/2017 0:20,0.62
64234061,7555,Stella Artois,3/19/2017 0:27,0.6
64234062,7555,Stella Artois,3/19/2017 0:28,0.57
64234063,7555,Stella Artois,3/19/2017 0:51,0.56
64234064,7555,Stella Artois,3/19/2017 0:58,1.62
64234065,7555,Stella Artois,3/19/2017 1:02,1.66
64234066,7556,Shock Top,3/19/2017 0:10,0.53
64234067,7556,Shock Top,3/19/2017 0:12,0.21
64234068,7556,Shock Top,3/19/2017 0:27,0.49
64234070,7558,Labatt 50,3/19/2017 0:24,1.56
64234071,7558,Labatt 50,3/19/2017 0:38,0.52
64234072,7558,Labatt 50,3/19/2017 0:46,0.53
64234074,7559,Alexander Keith's IPA,3/19/2017 0:07,1.58
64234075,7559,Alexander Keith's IPA,3/19/2017 0:08,1.6
64234076,7559,Alexander Keith's IPA,3/19/2017 0:24,1.59
64234077,7559,Alexander Keith's IPA,3/19/2017 0:25,1.64
